img_path,pred,label
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963924_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135528_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135598_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779631_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121212_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840930_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756738_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032615_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957895_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963664_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957812_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594000_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900377_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593790_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963887_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464599_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594450_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771602_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828183_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963787_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676466_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_17695613_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963666_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149596_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593806_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957851_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918356_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135597_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840835_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594473_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644274_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771218_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594192_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779756_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828479_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981270_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644221_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981906_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121248_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594478_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149619_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676417_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840850_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594372_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594056_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135588_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981326_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594222_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593759_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121432_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135463_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614800_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309456_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828214_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771404_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614723_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5982000_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918551_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779715_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594133_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900302_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918422_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840708_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614727_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981534_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593967_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135434_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032651_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10310178_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032499_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593914_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309333_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594074_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771536_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981726_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121419_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464425_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594436_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121367_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779815_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828257_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676437_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756697_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771608_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614675_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121422_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981996_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594227_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957766_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756712_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963828_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_11676404_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135535_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840737_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918277_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908952_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840937_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614847_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981512_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900471_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981532_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981676_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900437_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614759_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676358_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981978_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756728_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981618_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_17695682_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594487_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309541_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981212_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644234_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981430_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840866_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981636_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149609_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840808_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121264_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614755_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918593_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963778_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756630_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981290_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900297_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771766_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828298_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464411_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779774_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593839_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309514_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614733_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963845_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593954_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10310440_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309547_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594043_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593903_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149431_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464613_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771208_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981228_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963628_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981238_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309534_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593776_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594356_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032444_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981646_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_17695632_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918377_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918478_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828245_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594017_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963788_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981588_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032516_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032512_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676441_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121378_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594295_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135495_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593784_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957763_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908837_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464408_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593739_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771472_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918428_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464498_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900363_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032674_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918398_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840810_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032658_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756741_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918432_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900300_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594122_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464530_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918350_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594143_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918549_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149491_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756676_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309359_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594448_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032460_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464630_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121298_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309326_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957897_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614635_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594296_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_17695725_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594243_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981862_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614787_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032541_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908887_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828293_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676316_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121425_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464424_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771366_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149582_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594225_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135543_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900392_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594206_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918473_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756599_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464604_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771256_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135583_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594351_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981264_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464426_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828242_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771718_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593800_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032429_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779646_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840790_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149625_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464602_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_17695628_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918371_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918389_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593977_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676395_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981306_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756580_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464527_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032401_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771670_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957901_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918564_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594395_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309450_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840780_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828297_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309515_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464600_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957847_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593726_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614625_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756720_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756706_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771690_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900315_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614748_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614714_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10310451_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644220_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121220_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464611_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676359_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121316_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840938_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840738_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594029_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981200_full_full_0_native.jpg,text,text
